feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target_GDP,target_country_code,target_year,target_quarter,sample_id
0.573216,0.44058996,0.2369642,0.3900368,0.68428737,0.59419364,0.65041727,0.48568755,0.00057002733,0.0053542005,0.43420562,0.6647463,0.5500507,0.43386006,0.6278509,0.52137303,0.44965687,0.061557528,0.14127421,0.066390045,0.020354072,0.14588216,0.05253687,16.0,2016.0,4.0,3.8,16.0,2016.0,4.0,400
0.69267964,0.55622417,0.34041265,0.38396737,0.6897621,0.6866476,0.7068574,0.4860448,0.0009502612,0.004204368,0.4330562,0.60261583,0.55646574,0.43270925,0.80307806,0.55215526,0.4631988,0.13714911,0.1204986,0.066390045,0.029990382,0.21489756,0.061158255,16.0,2017.0,1.0,5.3,16.0,2017.0,1.0,401
0.63586277,0.54914457,0.421193,0.36999357,0.6521232,0.65282315,0.76214087,0.4856888,0.0005382123,0.0043944344,0.4258239,0.57096934,0.7169325,0.42547652,0.76599294,0.5989171,0.45335254,0.13097163,0.11911357,0.066390045,0.0019114881,0.013770507,0.012430772,16.0,2017.0,2.0,4.8,16.0,2017.0,2.0,402
0.79943234,0.60106194,0.46461594,0.38152525,0.68879586,0.839938,0.7910786,0.48710963,0.0026618962,0.010813001,0.42716715,0.59929043,0.69663745,0.4268204,0.7395698,0.59806436,0.46298763,0.13584985,0.1066482,0.066390045,0.0077347765,0.05542048,0.018559938,16.0,2017.0,3.0,5.7,16.0,2017.0,3.0,403
0.8378041,0.6341003,0.47701624,0.3760193,0.6750327,0.8580665,0.9569416,0.48675776,0.0018137229,0.005797012,0.41926506,0.7543593,0.92857426,0.41891623,0.7859262,0.6275593,0.47681996,0.15251984,0.09418283,0.066390045,0.021382084,0.15320554,0.053292,16.0,2017.0,4.0,5.1,16.0,2017.0,4.0,404
0.8504672,0.55504423,0.39198828,0.18941511,0.6353065,0.9067654,1.0,0.48656452,0.0018931804,0.013909362,0.42364994,0.827309,0.8569368,0.42330295,0.7163916,0.6385571,0.46045348,0.12406118,0.07202214,0.066390045,0.031436443,0.22524649,0.05899689,16.0,2018.0,1.0,5.8,16.0,2018.0,1.0,405
0.782134,0.5951622,0.22861621,0.38661978,0.68650126,0.8068097,0.8358605,0.4872126,0.003157429,0.03299064,0.43346962,0.5875389,0.54175436,0.43312335,0.70712036,0.56064475,0.47874698,0.13290034,0.06232686,0.066390045,2.7479808e-07,1.382842e-06,1.0401131e-05,16.0,2018.0,2.0,6.2,16.0,2018.0,2.0,406
0.630463,0.54914457,0.18243977,0.37753445,0.6789941,0.6353075,0.73717165,0.4865311,0.0020772412,0.06687391,0.4323927,0.5472448,0.5544936,0.4320456,0.7233451,0.5501295,0.46069103,0.13987839,0.066481985,0.066390045,0.0073889177,0.0530354,0.024945887,16.0,2018.0,3.0,6.0,16.0,2018.0,3.0,407
0.59247357,0.5054867,0.14209856,0.384914,0.68527037,0.6013632,0.6453445,0.48614913,0.0015571903,0.027942032,0.43619406,0.44506687,0.42797038,0.43584725,0.69923973,0.53488696,0.45638824,0.11530102,0.066481985,0.066390045,0.022896562,0.16406026,0.0653915,16.0,2018.0,4.0,5.5,16.0,2018.0,4.0,408
0.5357045,0.58454275,0.15504271,0.37831724,0.6883723,0.53320086,0.5524596,0.4858415,0.0018585029,0.053487416,0.43701908,0.28970888,0.35791743,0.43667245,0.6454663,0.498358,0.45005283,0.10156133,0.06232686,0.066390045,0.030285021,0.21699628,0.06476262,16.0,2019.0,1.0,5.1,16.0,2019.0,1.0,409
0.5272464,0.5078466,0.21752457,0.3805557,0.68777573,0.5431526,0.5689284,0.4862786,0.0012813901,0.0052931923,0.43094292,0.5114373,0.57755995,0.43059573,0.64592993,0.5367019,0.45097676,0.15139407,0.04293627,0.066390045,0.0036850593,0.026626652,0.015342697,16.0,2019.0,2.0,4.6,16.0,2019.0,2.0,410
0.5520949,0.4358702,0.17646171,0.38711888,0.68872935,0.5711001,0.5549992,0.48607764,0.0010321719,0.0032588094,0.436683,0.4856366,0.43292305,0.43633664,0.62599665,0.52404475,0.4482314,0.16480047,0.037396118,0.066390045,0.007198518,0.051613897,0.02187227,16.0,2019.0,3.0,4.1,16.0,2019.0,3.0,411
0.56595266,0.4582891,0.21949796,0.38426813,0.7015946,0.5829557,0.5382835,0.4860855,0.0011275695,0.007863707,0.43409097,0.6135268,0.5398181,0.4337444,0.58937514,0.53440803,0.45124072,0.1641711,0.030470897,0.066390045,0.023460902,0.1680999,0.055832297,16.0,2019.0,4.0,3.8,16.0,2019.0,4.0,412
